datetime,ensemble_id,afvoergeb_id,value
2026-05-03 06:00:00,22,AFVG16,1.5057
2026-05-03 07:00:00,22,AFVG16,1.7995
2026-05-03 08:00:00,22,AFVG16,1.9497
2026-05-03 09:00:00,22,AFVG16,1.9542
2026-05-03 10:00:00,22,AFVG16,2.3019
2026-05-03 11:00:00,22,AFVG16,2.1355
2026-05-03 12:00:00,22,AFVG16,2.0386
2026-05-03 13:00:00,22,AFVG16,2.4036
2026-05-03 14:00:00,22,AFVG16,2.2388
2026-05-03 15:00:00,22,AFVG16,2.7404
2026-05-03 16:00:00,22,AFVG16,2.597
2026-05-03 17:00:00,22,AFVG16,2.4132
2026-05-03 18:00:00,22,AFVG16,2.8485
2026-05-03 19:00:00,22,AFVG16,3.1001
2026-05-03 20:00:00,22,AFVG16,2.4971
2026-05-03 21:00:00,22,AFVG16,2.9806
2026-05-03 22:00:00,22,AFVG16,2.9593
2026-05-03 23:00:00,22,AFVG16,2.9485
2026-05-01 00:00:00,23,AFVG16,3.0507
2026-05-01 01:00:00,23,AFVG16,3.0663
2026-05-01 02:00:00,23,AFVG16,2.8749
2026-05-01 03:00:00,23,AFVG16,3.1701
2026-05-01 04:00:00,23,AFVG16,2.729
2026-05-01 05:00:00,23,AFVG16,3.1917
2026-05-01 06:00:00,23,AFVG16,3.0873
2026-05-01 07:00:00,23,AFVG16,2.6345
2026-05-01 08:00:00,23,AFVG16,2.7602
2026-05-01 09:00:00,23,AFVG16,2.9174
2026-05-01 10:00:00,23,AFVG16,2.5692
2026-05-01 11:00:00,23,AFVG16,2.5525
2026-05-01 12:00:00,23,AFVG16,2.4466
2026-05-01 13:00:00,23,AFVG16,2.6085
2026-05-01 14:00:00,23,AFVG16,2.2657
2026-05-01 15:00:00,23,AFVG16,2.2764
2026-05-01 16:00:00,23,AFVG16,2.278
2026-05-01 17:00:00,23,AFVG16,2.0835
2026-05-01 18:00:00,23,AFVG16,1.9016
2026-05-01 19:00:00,23,AFVG16,1.7471
2026-05-01 20:00:00,23,AFVG16,1.6376
2026-05-01 21:00:00,23,AFVG16,1.6064
2026-05-01 22:00:00,23,AFVG16,1.4447
2026-05-01 23:00:00,23,AFVG16,1.5153
2026-05-02 00:00:00,23,AFVG16,1.5936
2026-05-02 01:00:00,23,AFVG16,1.4839
2026-05-02 02:00:00,23,AFVG16,1.2828
2026-05-02 03:00:00,23,AFVG16,1.1891
2026-05-02 04:00:00,23,AFVG16,1.1324
2026-05-02 05:00:00,23,AFVG16,1.0179
2026-05-02 06:00:00,23,AFVG16,0.9906
2026-05-02 07:00:00,23,AFVG16,1.2389
2026-05-02 08:00:00,23,AFVG16,0.8827
2026-05-02 09:00:00,23,AFVG16,1.064
2026-05-02 10:00:00,23,AFVG16,0.9433
2026-05-02 11:00:00,23,AFVG16,1.3814
2026-05-02 12:00:00,23,AFVG16,0.7357
2026-05-02 13:00:00,23,AFVG16,1.0292
2026-05-02 14:00:00,23,AFVG16,0.952
2026-05-02 15:00:00,23,AFVG16,0.8952
2026-05-02 16:00:00,23,AFVG16,1.0738
2026-05-02 17:00:00,23,AFVG16,1.0723
2026-05-02 18:00:00,23,AFVG16,0.9177
2026-05-02 19:00:00,23,AFVG16,1.1774
2026-05-02 20:00:00,23,AFVG16,1.2134
2026-05-02 21:00:00,23,AFVG16,1.3989
2026-05-02 22:00:00,23,AFVG16,1.164
2026-05-02 23:00:00,23,AFVG16,1.5342
2026-05-03 00:00:00,23,AFVG16,1.347
2026-05-03 01:00:00,23,AFVG16,1.1474
2026-05-03 02:00:00,23,AFVG16,1.5933
2026-05-03 03:00:00,23,AFVG16,1.5771
2026-05-03 04:00:00,23,AFVG16,1.5343
2026-05-03 05:00:00,23,AFVG16,1.8863
2026-05-03 06:00:00,23,AFVG16,1.7569
2026-05-03 07:00:00,23,AFVG16,2.0628
2026-05-03 08:00:00,23,AFVG16,1.9811
2026-05-03 09:00:00,23,AFVG16,2.1893
2026-05-03 10:00:00,23,AFVG16,2.2614
2026-05-03 11:00:00,23,AFVG16,2.3121
2026-05-03 12:00:00,23,AFVG16,2.1662
2026-05-03 13:00:00,23,AFVG16,2.5367
2026-05-03 14:00:00,23,AFVG16,2.477
2026-05-03 15:00:00,23,AFVG16,2.8457
2026-05-03 16:00:00,23,AFVG16,2.685
2026-05-03 17:00:00,23,AFVG16,2.7895
2026-05-03 18:00:00,23,AFVG16,2.621
2026-05-03 19:00:00,23,AFVG16,2.7287
2026-05-03 20:00:00,23,AFVG16,2.8524
2026-05-03 21:00:00,23,AFVG16,2.7049
2026-05-03 22:00:00,23,AFVG16,2.7413
2026-05-03 23:00:00,23,AFVG16,2.9306
2026-05-01 00:00:00,24,AFVG16,2.9824
2026-05-01 01:00:00,24,AFVG16,3.0118
2026-05-01 02:00:00,24,AFVG16,3.1298
2026-05-01 03:00:00,24,AFVG16,2.8761
2026-05-01 04:00:00,24,AFVG16,3.0058
2026-05-01 05:00:00,24,AFVG16,2.8432
2026-05-01 06:00:00,24,AFVG16,2.791
2026-05-01 07:00:00,24,AFVG16,2.8082
2026-05-01 08:00:00,24,AFVG16,2.4037
2026-05-01 09:00:00,24,AFVG16,2.663
2026-05-01 10:00:00,24,AFVG16,2.492
2026-05-01 11:00:00,24,AFVG16,2.3789
2026-05-01 12:00:00,24,AFVG16,2.1623
2026-05-01 13:00:00,24,AFVG16,2.3029
2026-05-01 14:00:00,24,AFVG16,2.0091
2026-05-01 15:00:00,24,AFVG16,2.3405
2026-05-01 16:00:00,24,AFVG16,2.092
2026-05-01 17:00:00,24,AFVG16,1.7926
2026-05-01 18:00:00,24,AFVG16,1.8606
2026-05-01 19:00:00,24,AFVG16,1.9918
2026-05-01 20:00:00,24,AFVG16,1.7071
2026-05-01 21:00:00,24,AFVG16,1.6734
2026-05-01 22:00:00,24,AFVG16,1.5814
2026-05-01 23:00:00,24,AFVG16,1.5412
2026-05-02 00:00:00,24,AFVG16,1.2323
2026-05-02 01:00:00,24,AFVG16,1.4107
2026-05-02 02:00:00,24,AFVG16,1.2682
2026-05-02 03:00:00,24,AFVG16,1.7338
2026-05-02 04:00:00,24,AFVG16,1.2026
2026-05-02 05:00:00,24,AFVG16,1.1153
2026-05-02 06:00:00,24,AFVG16,1.2867
2026-05-02 07:00:00,24,AFVG16,1.0757
2026-05-02 08:00:00,24,AFVG16,1.1041
2026-05-02 09:00:00,24,AFVG16,0.9085
2026-05-02 10:00:00,24,AFVG16,1.253
2026-05-02 11:00:00,24,AFVG16,0.9125
2026-05-02 12:00:00,24,AFVG16,1.0568
2026-05-02 13:00:00,24,AFVG16,1.1712
2026-05-02 14:00:00,24,AFVG16,0.9633
2026-05-02 15:00:00,24,AFVG16,1.0236
2026-05-02 16:00:00,24,AFVG16,1.1329
2026-05-02 17:00:00,24,AFVG16,1.1753
2026-05-02 18:00:00,24,AFVG16,0.9438
2026-05-02 19:00:00,24,AFVG16,1.1752
2026-05-02 20:00:00,24,AFVG16,1.0527
2026-05-02 21:00:00,24,AFVG16,1.1348
2026-05-02 22:00:00,24,AFVG16,1.2067
2026-05-02 23:00:00,24,AFVG16,1.5485
2026-05-03 00:00:00,24,AFVG16,1.6722
2026-05-03 01:00:00,24,AFVG16,1.8941
2026-05-03 02:00:00,24,AFVG16,1.5687
2026-05-03 03:00:00,24,AFVG16,1.5279
2026-05-03 04:00:00,24,AFVG16,1.588
2026-05-03 05:00:00,24,AFVG16,2.0557
2026-05-03 06:00:00,24,AFVG16,1.6662
2026-05-03 07:00:00,24,AFVG16,1.9326
2026-05-03 08:00:00,24,AFVG16,1.9785
2026-05-03 09:00:00,24,AFVG16,2.4088
2026-05-03 10:00:00,24,AFVG16,2.0761
2026-05-03 11:00:00,24,AFVG16,2.4736
2026-05-03 12:00:00,24,AFVG16,2.5835
2026-05-03 13:00:00,24,AFVG16,2.4369
2026-05-03 14:00:00,24,AFVG16,2.604
2026-05-03 15:00:00,24,AFVG16,2.3718
2026-05-03 16:00:00,24,AFVG16,2.6537
2026-05-03 17:00:00,24,AFVG16,2.6944
2026-05-03 18:00:00,24,AFVG16,2.3944
2026-05-03 19:00:00,24,AFVG16,2.8929
2026-05-03 20:00:00,24,AFVG16,2.9273
2026-05-03 21:00:00,24,AFVG16,2.6575
2026-05-03 22:00:00,24,AFVG16,2.7307
2026-05-03 23:00:00,24,AFVG16,2.8547
2026-05-01 00:00:00,25,AFVG16,2.9046
2026-05-01 01:00:00,25,AFVG16,2.9198
2026-05-01 02:00:00,25,AFVG16,2.7971
2026-05-01 03:00:00,25,AFVG16,2.7581
2026-05-01 04:00:00,25,AFVG16,2.9175
2026-05-01 05:00:00,25,AFVG16,2.7564
2026-05-01 06:00:00,25,AFVG16,2.7621
2026-05-01 07:00:00,25,AFVG16,2.6886
2026-05-01 08:00:00,25,AFVG16,2.7317
2026-05-01 09:00:00,25,AFVG16,2.5753
2026-05-01 10:00:00,25,AFVG16,2.6589
2026-05-01 11:00:00,25,AFVG16,2.4727
2026-05-01 12:00:00,25,AFVG16,2.515
2026-05-01 13:00:00,25,AFVG16,2.4905
2026-05-01 14:00:00,25,AFVG16,2.004
2026-05-01 15:00:00,25,AFVG16,2.2794
2026-05-01 16:00:00,25,AFVG16,2.3256
2026-05-01 17:00:00,25,AFVG16,1.829
2026-05-01 18:00:00,25,AFVG16,1.887
2026-05-01 19:00:00,25,AFVG16,1.7559
2026-05-01 20:00:00,25,AFVG16,1.7945
2026-05-01 21:00:00,25,AFVG16,1.7272
2026-05-01 22:00:00,25,AFVG16,1.4721
2026-05-01 23:00:00,25,AFVG16,1.6956
2026-05-02 00:00:00,25,AFVG16,1.2999
2026-05-02 01:00:00,25,AFVG16,1.3414
2026-05-02 02:00:00,25,AFVG16,1.4538
2026-05-02 03:00:00,25,AFVG16,1.5362
2026-05-02 04:00:00,25,AFVG16,1.1145
2026-05-02 05:00:00,25,AFVG16,1.2626
2026-05-02 06:00:00,25,AFVG16,1.138
2026-05-02 07:00:00,25,AFVG16,0.8336
2026-05-02 08:00:00,25,AFVG16,0.9001
2026-05-02 09:00:00,25,AFVG16,0.8418
2026-05-02 10:00:00,25,AFVG16,0.9328
2026-05-02 11:00:00,25,AFVG16,0.9385
2026-05-02 12:00:00,25,AFVG16,1.0049
2026-05-02 13:00:00,25,AFVG16,1.199
2026-05-02 14:00:00,25,AFVG16,1.0842
2026-05-02 15:00:00,25,AFVG16,1.439
2026-05-02 16:00:00,25,AFVG16,1.0315
2026-05-02 17:00:00,25,AFVG16,1.2198
2026-05-02 18:00:00,25,AFVG16,1.2032
2026-05-02 19:00:00,25,AFVG16,1.4127
2026-05-02 20:00:00,25,AFVG16,1.1811
2026-05-02 21:00:00,25,AFVG16,1.4212
2026-05-02 22:00:00,25,AFVG16,1.6003
2026-05-02 23:00:00,25,AFVG16,1.3137
2026-05-03 00:00:00,25,AFVG16,1.4805
2026-05-03 01:00:00,25,AFVG16,1.6408
2026-05-03 02:00:00,25,AFVG16,1.5764
2026-05-03 03:00:00,25,AFVG16,1.5893
2026-05-03 04:00:00,25,AFVG16,2.0764
2026-05-03 05:00:00,25,AFVG16,1.8493
2026-05-03 06:00:00,25,AFVG16,2.2269
2026-05-03 07:00:00,25,AFVG16,1.9739
2026-05-03 08:00:00,25,AFVG16,2.102
2026-05-03 09:00:00,25,AFVG16,2.3347
2026-05-03 10:00:00,25,AFVG16,2.2648
2026-05-03 11:00:00,25,AFVG16,2.2393
2026-05-03 12:00:00,25,AFVG16,2.3421
2026-05-03 13:00:00,25,AFVG16,2.5637
2026-05-03 14:00:00,25,AFVG16,2.492
2026-05-03 15:00:00,25,AFVG16,2.6702
2026-05-03 16:00:00,25,AFVG16,2.3789
2026-05-03 17:00:00,25,AFVG16,2.6892
2026-05-03 18:00:00,25,AFVG16,2.796
2026-05-03 19:00:00,25,AFVG16,2.7906
2026-05-03 20:00:00,25,AFVG16,2.7569
2026-05-03 21:00:00,25,AFVG16,2.8055
2026-05-03 22:00:00,25,AFVG16,2.9742
2026-05-03 23:00:00,25,AFVG16,3.2056
2026-05-01 00:00:00,26,AFVG16,2.7593
2026-05-01 01:00:00,26,AFVG16,2.9038
2026-05-01 02:00:00,26,AFVG16,3.0613
2026-05-01 03:00:00,26,AFVG16,2.9281
2026-05-01 04:00:00,26,AFVG16,2.821
2026-05-01 05:00:00,26,AFVG16,2.7188
2026-05-01 06:00:00,26,AFVG16,2.7342
2026-05-01 07:00:00,26,AFVG16,2.6578
2026-05-01 08:00:00,26,AFVG16,2.2811
2026-05-01 09:00:00,26,AFVG16,2.4336
2026-05-01 10:00:00,26,AFVG16,2.1767
2026-05-01 11:00:00,26,AFVG16,2.5876
2026-05-01 12:00:00,26,AFVG16,2.4395
2026-05-01 13:00:00,26,AFVG16,2.1178
2026-05-01 14:00:00,26,AFVG16,2.275
2026-05-01 15:00:00,26,AFVG16,2.4388
2026-05-01 16:00:00,26,AFVG16,1.8948
2026-05-01 17:00:00,26,AFVG16,2.1
2026-05-01 18:00:00,26,AFVG16,1.8769
2026-05-01 19:00:00,26,AFVG16,1.7057
2026-05-01 20:00:00,26,AFVG16,1.4958
2026-05-01 21:00:00,26,AFVG16,1.5012
2026-05-01 22:00:00,26,AFVG16,1.4511
2026-05-01 23:00:00,26,AFVG16,1.0921
2026-05-02 00:00:00,26,AFVG16,1.452
2026-05-02 01:00:00,26,AFVG16,1.2616
2026-05-02 02:00:00,26,AFVG16,1.3209
2026-05-02 03:00:00,26,AFVG16,1.1364
2026-05-02 04:00:00,26,AFVG16,1.602
2026-05-02 05:00:00,26,AFVG16,0.8624
2026-05-02 06:00:00,26,AFVG16,0.936
2026-05-02 07:00:00,26,AFVG16,1.1532
2026-05-02 08:00:00,26,AFVG16,1.3791
2026-05-02 09:00:00,26,AFVG16,0.8613
2026-05-02 10:00:00,26,AFVG16,1.2761
2026-05-02 11:00:00,26,AFVG16,0.8627
2026-05-02 12:00:00,26,AFVG16,1.1998
2026-05-02 13:00:00,26,AFVG16,1.0295
2026-05-02 14:00:00,26,AFVG16,1.3719
2026-05-02 15:00:00,26,AFVG16,1.3306
2026-05-02 16:00:00,26,AFVG16,0.9985
2026-05-02 17:00:00,26,AFVG16,1.5747
2026-05-02 18:00:00,26,AFVG16,1.0104
2026-05-02 19:00:00,26,AFVG16,1.1823
2026-05-02 20:00:00,26,AFVG16,1.5563
2026-05-02 21:00:00,26,AFVG16,1.2355
2026-05-02 22:00:00,26,AFVG16,1.3148
2026-05-02 23:00:00,26,AFVG16,1.4999
2026-05-03 00:00:00,26,AFVG16,1.6211
2026-05-03 01:00:00,26,AFVG16,1.6873
2026-05-03 02:00:00,26,AFVG16,1.596
2026-05-03 03:00:00,26,AFVG16,1.818
2026-05-03 04:00:00,26,AFVG16,1.9661
2026-05-03 05:00:00,26,AFVG16,2.1791
2026-05-03 06:00:00,26,AFVG16,2.086
2026-05-03 07:00:00,26,AFVG16,1.9319
2026-05-03 08:00:00,26,AFVG16,2.2063
2026-05-03 09:00:00,26,AFVG16,2.1898
2026-05-03 10:00:00,26,AFVG16,2.5596
2026-05-03 11:00:00,26,AFVG16,2.1868
2026-05-03 12:00:00,26,AFVG16,2.5954
2026-05-03 13:00:00,26,AFVG16,2.4213
2026-05-03 14:00:00,26,AFVG16,2.8377
2026-05-03 15:00:00,26,AFVG16,2.8238
2026-05-03 16:00:00,26,AFVG16,2.7973
2026-05-03 17:00:00,26,AFVG16,2.8912
2026-05-03 18:00:00,26,AFVG16,2.8103
2026-05-03 19:00:00,26,AFVG16,3.0015
2026-05-03 20:00:00,26,AFVG16,2.9259
2026-05-03 21:00:00,26,AFVG16,3.0696
2026-05-03 22:00:00,26,AFVG16,2.9887
2026-05-03 23:00:00,26,AFVG16,2.6209
2026-05-01 00:00:00,27,AFVG16,2.8724
2026-05-01 01:00:00,27,AFVG16,3.1477
2026-05-01 02:00:00,27,AFVG16,3.1021
2026-05-01 03:00:00,27,AFVG16,2.858
2026-05-01 04:00:00,27,AFVG16,2.7756
2026-05-01 05:00:00,27,AFVG16,2.691
2026-05-01 06:00:00,27,AFVG16,2.7774
2026-05-01 07:00:00,27,AFVG16,2.7065
2026-05-01 08:00:00,27,AFVG16,2.4053
2026-05-01 09:00:00,27,AFVG16,2.5801
2026-05-01 10:00:00,27,AFVG16,2.5911
2026-05-01 11:00:00,27,AFVG16,2.1855
2026-05-01 12:00:00,27,AFVG16,2.2209
2026-05-01 13:00:00,27,AFVG16,2.237
2026-05-01 14:00:00,27,AFVG16,2.1932
2026-05-01 15:00:00,27,AFVG16,1.9385
2026-05-01 16:00:00,27,AFVG16,1.839
2026-05-01 17:00:00,27,AFVG16,1.7661
2026-05-01 18:00:00,27,AFVG16,1.8119
2026-05-01 19:00:00,27,AFVG16,1.7387
2026-05-01 20:00:00,27,AFVG16,1.5938
2026-05-01 21:00:00,27,AFVG16,1.3173
2026-05-01 22:00:00,27,AFVG16,1.287
2026-05-01 23:00:00,27,AFVG16,1.4784
2026-05-02 00:00:00,27,AFVG16,1.1364
2026-05-02 01:00:00,27,AFVG16,1.2948
2026-05-02 02:00:00,27,AFVG16,1.1533
2026-05-02 03:00:00,27,AFVG16,1.0691
2026-05-02 04:00:00,27,AFVG16,1.1212
2026-05-02 05:00:00,27,AFVG16,1.3326
2026-05-02 06:00:00,27,AFVG16,1.0948
2026-05-02 07:00:00,27,AFVG16,0.9841
2026-05-02 08:00:00,27,AFVG16,0.7911
2026-05-02 09:00:00,27,AFVG16,1.0795
2026-05-02 10:00:00,27,AFVG16,1.1706
2026-05-02 11:00:00,27,AFVG16,1.0955
2026-05-02 12:00:00,27,AFVG16,1.1906
2026-05-02 13:00:00,27,AFVG16,1.1053
2026-05-02 14:00:00,27,AFVG16,0.8632
2026-05-02 15:00:00,27,AFVG16,1.0833
2026-05-02 16:00:00,27,AFVG16,1.2064
2026-05-02 17:00:00,27,AFVG16,1.2796
2026-05-02 18:00:00,27,AFVG16,1.147
2026-05-02 19:00:00,27,AFVG16,1.2663
2026-05-02 20:00:00,27,AFVG16,1.3906
2026-05-02 21:00:00,27,AFVG16,1.5909
2026-05-02 22:00:00,27,AFVG16,1.6197
2026-05-02 23:00:00,27,AFVG16,1.6383
2026-05-03 00:00:00,27,AFVG16,1.6763
2026-05-03 01:00:00,27,AFVG16,1.5413
2026-05-03 02:00:00,27,AFVG16,1.6103
2026-05-03 03:00:00,27,AFVG16,1.8435
2026-05-03 04:00:00,27,AFVG16,2.0964
2026-05-03 05:00:00,27,AFVG16,2.0828
2026-05-03 06:00:00,27,AFVG16,2.1908
2026-05-03 07:00:00,27,AFVG16,1.9638
2026-05-03 08:00:00,27,AFVG16,2.0508
2026-05-03 09:00:00,27,AFVG16,2.5173
2026-05-03 10:00:00,27,AFVG16,2.4209
2026-05-03 11:00:00,27,AFVG16,2.3028
2026-05-03 12:00:00,27,AFVG16,2.7026
2026-05-03 13:00:00,27,AFVG16,2.6754
2026-05-03 14:00:00,27,AFVG16,3.1413
2026-05-03 15:00:00,27,AFVG16,2.9433
2026-05-03 16:00:00,27,AFVG16,2.8596
2026-05-03 17:00:00,27,AFVG16,2.8313
2026-05-03 18:00:00,27,AFVG16,2.9291
2026-05-03 19:00:00,27,AFVG16,2.913
2026-05-03 20:00:00,27,AFVG16,2.7403
2026-05-03 21:00:00,27,AFVG16,3.1163
2026-05-03 22:00:00,27,AFVG16,3.0327
2026-05-03 23:00:00,27,AFVG16,2.5857
2026-05-01 00:00:00,28,AFVG16,2.8299
2026-05-01 01:00:00,28,AFVG16,2.7661
2026-05-01 02:00:00,28,AFVG16,2.9966
2026-05-01 03:00:00,28,AFVG16,2.796
2026-05-01 04:00:00,28,AFVG16,2.9732
2026-05-01 05:00:00,28,AFVG16,2.4538
2026-05-01 06:00:00,28,AFVG16,2.4687
2026-05-01 07:00:00,28,AFVG16,2.7233
2026-05-01 08:00:00,28,AFVG16,2.3942
2026-05-01 09:00:00,28,AFVG16,2.2595
2026-05-01 10:00:00,28,AFVG16,2.2623
2026-05-01 11:00:00,28,AFVG16,2.1479
2026-05-01 12:00:00,28,AFVG16,2.2615
2026-05-01 13:00:00,28,AFVG16,2.2658
2026-05-01 14:00:00,28,AFVG16,1.7769
2026-05-01 15:00:00,28,AFVG16,1.888
2026-05-01 16:00:00,28,AFVG16,1.851
2026-05-01 17:00:00,28,AFVG16,1.7794
2026-05-01 18:00:00,28,AFVG16,1.8119
2026-05-01 19:00:00,28,AFVG16,1.627
2026-05-01 20:00:00,28,AFVG16,1.4468
2026-05-01 21:00:00,28,AFVG16,1.2949
2026-05-01 22:00:00,28,AFVG16,1.1197
2026-05-01 23:00:00,28,AFVG16,1.2737
2026-05-02 00:00:00,28,AFVG16,1.2721
2026-05-02 01:00:00,28,AFVG16,1.3539
2026-05-02 02:00:00,28,AFVG16,1.11
2026-05-02 03:00:00,28,AFVG16,1.4721
2026-05-02 04:00:00,28,AFVG16,1.0751
2026-05-02 05:00:00,28,AFVG16,0.9833
2026-05-02 06:00:00,28,AFVG16,1.0888
2026-05-02 07:00:00,28,AFVG16,0.8687
2026-05-02 08:00:00,28,AFVG16,1.035
2026-05-02 09:00:00,28,AFVG16,0.6904
2026-05-02 10:00:00,28,AFVG16,1.1047
2026-05-02 11:00:00,28,AFVG16,1.0235
2026-05-02 12:00:00,28,AFVG16,1.0621
2026-05-02 13:00:00,28,AFVG16,1.0775
2026-05-02 14:00:00,28,AFVG16,0.8935
2026-05-02 15:00:00,28,AFVG16,0.9865
2026-05-02 16:00:00,28,AFVG16,1.399
2026-05-02 17:00:00,28,AFVG16,1.2868
2026-05-02 18:00:00,28,AFVG16,1.1771
2026-05-02 19:00:00,28,AFVG16,1.389
2026-05-02 20:00:00,28,AFVG16,1.4508
2026-05-02 21:00:00,28,AFVG16,1.7509
2026-05-02 22:00:00,28,AFVG16,1.6961
2026-05-02 23:00:00,28,AFVG16,1.6663
2026-05-03 00:00:00,28,AFVG16,1.615
2026-05-03 01:00:00,28,AFVG16,2.03
2026-05-03 02:00:00,28,AFVG16,1.8289
2026-05-03 03:00:00,28,AFVG16,1.7963
2026-05-03 04:00:00,28,AFVG16,1.8271
2026-05-03 05:00:00,28,AFVG16,1.964
2026-05-03 06:00:00,28,AFVG16,2.1213
2026-05-03 07:00:00,28,AFVG16,2.372
2026-05-03 08:00:00,28,AFVG16,2.4737
2026-05-03 09:00:00,28,AFVG16,2.5866
2026-05-03 10:00:00,28,AFVG16,2.5113
2026-05-03 11:00:00,28,AFVG16,2.684
2026-05-03 12:00:00,28,AFVG16,2.9652
2026-05-03 13:00:00,28,AFVG16,2.8256
2026-05-03 14:00:00,28,AFVG16,2.9874
2026-05-03 15:00:00,28,AFVG16,2.5731
2026-05-03 16:00:00,28,AFVG16,2.7356
2026-05-03 17:00:00,28,AFVG16,2.7756
2026-05-03 18:00:00,28,AFVG16,2.5218
2026-05-03 19:00:00,28,AFVG16,2.9632
2026-05-03 20:00:00,28,AFVG16,3.1831
2026-05-03 21:00:00,28,AFVG16,2.9094
2026-05-03 22:00:00,28,AFVG16,3.0275
2026-05-03 23:00:00,28,AFVG16,2.8716
2026-05-01 00:00:00,29,AFVG16,2.8226
2026-05-01 01:00:00,29,AFVG16,2.8992
2026-05-01 02:00:00,29,AFVG16,2.6311
2026-05-01 03:00:00,29,AFVG16,2.935
2026-05-01 04:00:00,29,AFVG16,2.4142
2026-05-01 05:00:00,29,AFVG16,2.6887
2026-05-01 06:00:00,29,AFVG16,2.5004
2026-05-01 07:00:00,29,AFVG16,2.7274
2026-05-01 08:00:00,29,AFVG16,2.5447
2026-05-01 09:00:00,29,AFVG16,2.0411
2026-05-01 10:00:00,29,AFVG16,1.9113
2026-05-01 11:00:00,29,AFVG16,2.0435
2026-05-01 12:00:00,29,AFVG16,2.036
2026-05-01 13:00:00,29,AFVG16,1.9999
2026-05-01 14:00:00,29,AFVG16,1.9495
2026-05-01 15:00:00,29,AFVG16,1.9631
2026-05-01 16:00:00,29,AFVG16,1.5752
2026-05-01 17:00:00,29,AFVG16,1.4296
2026-05-01 18:00:00,29,AFVG16,1.6592
2026-05-01 19:00:00,29,AFVG16,1.4914
2026-05-01 20:00:00,29,AFVG16,1.4575
2026-05-01 21:00:00,29,AFVG16,1.3078
2026-05-01 22:00:00,29,AFVG16,1.3133
2026-05-01 23:00:00,29,AFVG16,1.5021
2026-05-02 00:00:00,29,AFVG16,0.9804
2026-05-02 01:00:00,29,AFVG16,0.9903
2026-05-02 02:00:00,29,AFVG16,1.2263
2026-05-02 03:00:00,29,AFVG16,1.3271
2026-05-02 04:00:00,29,AFVG16,1.0295
2026-05-02 05:00:00,29,AFVG16,0.8457
2026-05-02 06:00:00,29,AFVG16,0.7164
2026-05-02 07:00:00,29,AFVG16,1.044
2026-05-02 08:00:00,29,AFVG16,0.8127
2026-05-02 09:00:00,29,AFVG16,1.3286
2026-05-02 10:00:00,29,AFVG16,1.3626
2026-05-02 11:00:00,29,AFVG16,1.0613
2026-05-02 12:00:00,29,AFVG16,1.1228
2026-05-02 13:00:00,29,AFVG16,1.0616
2026-05-02 14:00:00,29,AFVG16,1.2863
2026-05-02 15:00:00,29,AFVG16,1.1564
2026-05-02 16:00:00,29,AFVG16,1.214
2026-05-02 17:00:00,29,AFVG16,1.4617
2026-05-02 18:00:00,29,AFVG16,1.41
2026-05-02 19:00:00,29,AFVG16,1.6988
2026-05-02 20:00:00,29,AFVG16,1.201
2026-05-02 21:00:00,29,AFVG16,1.4344
2026-05-02 22:00:00,29,AFVG16,1.4568
2026-05-02 23:00:00,29,AFVG16,1.7961
2026-05-03 00:00:00,29,AFVG16,1.6755
2026-05-03 01:00:00,29,AFVG16,1.9213
2026-05-03 02:00:00,29,AFVG16,1.7382
2026-05-03 03:00:00,29,AFVG16,1.9827
2026-05-03 04:00:00,29,AFVG16,2.4246
2026-05-03 05:00:00,29,AFVG16,2.4085
2026-05-03 06:00:00,29,AFVG16,1.9625
2026-05-03 07:00:00,29,AFVG16,2.3789
2026-05-03 08:00:00,29,AFVG16,2.5258
2026-05-03 09:00:00,29,AFVG16,2.4026
2026-05-03 10:00:00,29,AFVG16,2.3828
2026-05-03 11:00:00,29,AFVG16,2.7152
2026-05-03 12:00:00,29,AFVG16,2.6944
2026-05-03 13:00:00,29,AFVG16,2.8209
2026-05-03 14:00:00,29,AFVG16,2.7679
2026-05-03 15:00:00,29,AFVG16,3.1894
2026-05-03 16:00:00,29,AFVG16,2.745
2026-05-03 17:00:00,29,AFVG16,2.8438
2026-05-03 18:00:00,29,AFVG16,3.0252
2026-05-03 19:00:00,29,AFVG16,3.0809
2026-05-03 20:00:00,29,AFVG16,2.7808
2026-05-03 21:00:00,29,AFVG16,3.1919
2026-05-03 22:00:00,29,AFVG16,2.7812
2026-05-03 23:00:00,29,AFVG16,2.9967
2026-05-01 00:00:00,30,AFVG16,2.8172
2026-05-01 01:00:00,30,AFVG16,2.712
2026-05-01 02:00:00,30,AFVG16,2.9375
2026-05-01 03:00:00,30,AFVG16,2.3594
2026-05-01 04:00:00,30,AFVG16,2.5409
2026-05-01 05:00:00,30,AFVG16,2.4496
2026-05-01 06:00:00,30,AFVG16,2.6467
2026-05-01 07:00:00,30,AFVG16,2.675
2026-05-01 08:00:00,30,AFVG16,2.4825
2026-05-01 09:00:00,30,AFVG16,2.4968
2026-05-01 10:00:00,30,AFVG16,1.8731
2026-05-01 11:00:00,30,AFVG16,2.1491
2026-05-01 12:00:00,30,AFVG16,1.8341
2026-05-01 13:00:00,30,AFVG16,1.902
2026-05-01 14:00:00,30,AFVG16,1.912
2026-05-01 15:00:00,30,AFVG16,1.8073
2026-05-01 16:00:00,30,AFVG16,1.9187
2026-05-01 17:00:00,30,AFVG16,1.3369
